,artist_name,track_name,track_id,popularity,num_artists,release_month,release_weekday,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_len,artist_len
1834,Maggie Rogers,On + Off,2kvwSbG26eHKUJdvH7DiR2,65,1,1,5,0.593,0.592,4,-6.162,1,0.0357,0.293,0.0,0.265,0.255,129.958,221600,4,8,13
1835,Fleetwood Mac,Stop Messing 'Round (Live) [Remastered],4dX6IOb6uoZo8WKRoDCuZm,29,1,11,5,0.517,0.721,5,-8.243,1,0.101,0.559,0.308,0.891,0.919,139.216,69401,4,39,13
1836,88rising,Breathe,72hSRAHg4hXE5ApwSQQZPn,68,3,9,4,0.538,0.52,7,-10.143,1,0.08,0.588,0.00912,0.301,0.0775,113.081,125468,3,7,8
1837,Fleetwood Mac,I Believe My Time Ain't Long (Version 1) [Live] [Remastered],0PtLdEnrBD4FwZKeyOTvms,28,1,11,5,0.574,0.483,9,-7.872,1,0.0363,0.787,0.119,0.742,0.747,98.937,305447,4,60,13
1838,Fleetwood Mac,Long Tall Sally (Live) [Remastered],5CsX0OQX0wRV0VaptJ4lEP,28,1,11,5,0.366,0.727,4,-10.124,1,0.11,0.212,0.407,0.694,0.583,93.373,260628,4,35,13
1839,Fleetwood Mac,I Need Your Love So Bad (Live) [Remastered],29kCBZMlFK6bAOIuIqXxxH,29,1,11,5,0.438,0.349,4,-11.309,1,0.03,0.394,3.73e-05,0.244,0.452,154.964,90730,3,43,13
1840,Dean Lewis,7 Minutes,2BkyYZmU4JuWW2sYi9EzpC,74,1,1,5,0.613,0.739,10,-6.478,1,0.0311,0.526,0.0,0.149,0.712,104.966,211453,4,9,10
1841,Fleetwood Mac,Sun Is Shining (Live) [Remastered],3LNm3IQ3yfdlAiQwIcdNES,27,1,11,5,0.628,0.406,4,-10.52,1,0.0389,0.603,0.038,0.571,0.473,75.988,288946,3,34,13
1842,Fleetwood Mac,I Believe My Time Ain't Long (Version 2) [Live] [Remastered],2Tb6AyfTFgp9Wj3nH61k91,27,1,11,5,0.59,0.508,4,-6.191,1,0.0352,0.648,0.314,0.919,0.659,137.358,287542,3,60,13
1843,Fleetwood Mac,Homework (Live) [Remastered],0fz36FQ5KwCl0hMWb641sU,25,1,11,5,0.512,0.872,1,-6.053,0,0.0565,0.0477,0.00919,0.875,0.861,132.316,200353,4,28,13
1844,Fleetwood Mac,The Green Manalishi (With the Two Prong Crown) (Live) [Remastered],7dHbhuvedWmbqgntDlumhK,26,1,11,5,0.378,0.581,11,-11.153,0,0.0583,0.338,0.739,0.467,0.35,118.33,720949,4,66,13
1845,Fleetwood Mac,Madison Blues (Version 2) [Live] [Remastered],0nRDxXh9J1Tz4ZsVxQ6e3P,26,1,11,5,0.5,0.76,4,-5.444,1,0.0621,0.337,0.785,0.95,0.666,120.918,201536,4,45,13
1846,Fleetwood Mac,World in Harmony (Version 2) [Live] [Remastered],75yCBcpjGc5aa3hI4LSEQ4,25,1,11,5,0.421,0.396,9,-8.75,0,0.025,0.876,0.698,0.749,0.298,93.184,206645,4,48,13
1847,Fleetwood Mac,Before the Beginning (Live) [Remastered],5tIHM4AZGOGqJoiZdKqNRx,27,1,11,5,0.444,0.557,5,-8.194,0,0.0426,0.769,0.587,0.957,0.352,80.051,217978,4,40,13
1848,Fleetwood Mac,Mean Old World (Demo) [Remastered],1q7dF0XMh3u6hbhiTLYOdE,24,1,11,5,0.663,0.508,0,-4.463,1,0.0385,0.607,0.0252,0.175,0.661,135.959,193123,4,34,13
1849,Fleetwood Mac,Only You (Live) [Remastered],4NZkU6K4XgGdZK0XaOWLPu,26,1,11,5,0.453,0.857,2,-7.175,1,0.0565,0.663,0.954,0.829,0.604,127.353,259333,5,28,13
1850,Fleetwood Mac,Can't Stop Lovin' (Live) [Remastered],2K5zNuJ9DIWsIOU7Ab8GVs,25,1,11,5,0.553,0.499,11,-8.893,0,0.0595,0.454,0.311,0.799,0.776,140.503,217833,4,37,13
1851,Fleetwood Mac,Oh Well (Part 1) (Live) [Remastered],3uypO5k4JLXCFbTLdqNLBE,25,1,11,5,0.339,0.931,4,-5.197,0,0.358,0.788,0.416,0.944,0.468,100.897,170253,4,36,13
1852,Fleetwood Mac,Albatross (Live) [Remastered],4ir5hZS5DXK3W7sbq1v9b6,26,1,11,5,0.188,0.269,11,-7.743,0,0.0362,0.651,0.798,0.753,0.196,177.935,223882,3,29,13
1853,Fleetwood Mac,Talk With You (Demo) [Remastered],5CD6huXlCbeMeZXb0wvTbc,23,1,11,5,0.448,0.417,3,-5.219,1,0.0367,0.0896,0.887,0.159,0.881,241.005,252014,3,33,13
1854,Fleetwood Mac,Coming Your Way (Live) [Remastered],1Gj8qeearW1qIcnMrLSEC8,24,1,11,5,0.431,0.949,11,-5.569,0,0.103,0.618,0.873,0.884,0.164,146.199,694006,4,35,13
1855,Bazzi,Caught In The Fire,29lG0RlQXa6Fms3DXs1TIT,67,1,4,1,0.728,0.705,0,-5.81,1,0.15,0.148,1.27e-05,0.34,0.308,165.002,169091,4,18,5
1856,Fleetwood Mac,If It Ain't me (GK Edit) [Demo] [Remastered],6a6mGXpnKQznpxuiUfEiNN,25,1,11,5,0.559,0.804,1,-3.117,0,0.0498,0.514,0.798,0.124,0.898,116.399,152595,4,44,13
1857,Fleetwood Mac,I Can't Hold Out (Live) [Remastered],756i1ZtosadC5uxQljmHaZ,24,1,11,5,0.555,0.61,9,-3.803,1,0.0482,0.314,0.742,0.774,0.487,106.795,445304,4,36,13
1858,Fleetwood Mac,Sandy Mary (Live) [Remastered],15rbjr3tWGa5hCCcY1Ui9l,23,1,11,5,0.388,0.799,9,-5.741,1,0.0865,0.723,0.815,0.882,0.45,125.462,311280,3,30,13
1859,Fleetwood Mac,My Baby's Gone (Live) [Remastered],2rGld3cZITsCvcjFf8AZHJ,22,1,11,5,0.478,0.873,4,-5.348,1,0.0402,0.00378,0.0627,0.757,0.882,107.253,205393,4,34,13
1860,Fleetwood Mac,My Baby's Sweet (Live) [Remastered],6mYbR9Vh8KBcNEVJWBoG3N,22,1,11,5,0.557,0.413,1,-7.969,1,0.0474,0.357,0.0214,0.73,0.562,82.757,232954,3,35,13
1861,Fleetwood Mac,Underway (Live) [Remastered],73qsFCg5SlBcbMJpKr6eRx,24,1,11,5,0.412,0.413,2,-11.245,1,0.0335,0.868,0.844,0.693,0.192,83.313,453738,4,28,13
1862,SAINt JHN,Roses - Imanbek Remix,7fPuWrlpwDcHm5aHCH5D9t,62,2,9,5,0.784,0.721,8,-5.457,1,0.0506,0.0149,0.00424,0.285,0.895,121.966,176219,4,21,9
1863,Sebastian Yatra,Un Año,5BDP2tky8oMQJPS33frKVp,79,2,1,5,0.771,0.382,1,-6.808,0,0.0514,0.148,0.0,0.104,0.535,94.931,164440,4,6,15
1864,Chelsea Cutler,please,0TzeZppPwhEhySYaNRulr9,69,2,5,5,0.718,0.166,6,-15.82,0,0.0344,0.887,0.0216,0.131,0.237,97.947,219067,4,6,14
1865,Tejal Yann,Newborn Soul,61I4iLWIWmmx7knqM6f5HL,67,1,1,5,0.108,0.0718,0,-30.997,1,0.0386,0.913,0.869,0.0949,0.173,70.314,276795,4,12,10
1866,Sophia Anne Caruso,Dead Mom,7fRt5HCt4KgLlH45wFQCho,66,2,6,5,0.528,0.477,2,-6.552,1,0.0319,0.291,0.0,0.0965,0.247,135.315,184147,4,8,18
1867,Doja Cat,Talk Dirty,1j6NZFHrpc09YmEZuSlmwf,66,1,11,4,0.603,0.743,1,-5.583,1,0.122,0.272,0.000226,0.104,0.402,168.005,241480,4,10,8
1868,Hozier,Would That I,37zuIvk4KBkAxxLJsxJaHq,63,1,3,5,0.521,0.526,5,-6.032,1,0.0281,0.243,0.00537,0.108,0.502,130.694,268293,4,12,6
1869,Major Lazer,Que Calor (with J Balvin) - Saweetie Remix,6NGMR3gNznUzW89VKTfETt,55,4,11,5,0.789,0.886,8,-5.063,1,0.0646,0.0159,0.000607,0.277,0.518,126.02,152567,4,42,11
1870,Martin Garrix,No Sleep (feat. Bonn),1ahVFh0ViDZr8LvkEVlq3B,78,2,2,4,0.44,0.635,11,-6.385,1,0.0326,0.129,0.0,0.121,0.327,128.133,207095,4,21,13
1871,FINNEAS,I Don't Miss You at All,2J3SR4n0YiQYCsghgeqZcB,68,1,10,5,0.838,0.316,1,-7.57,0,0.224,0.61,0.000446,0.103,0.531,148.147,128916,4,23,7
1872,Upchurch,Holler Boys,1XsTcnVnJqjjXXLBRqXWmD,63,1,9,2,0.674,0.425,1,-7.725,1,0.031,0.191,0.0,0.169,0.11,119.954,211499,4,11,8
1873,Blueface,Disrespectful,6rC06yWehxOD8mN7fxGNMb,65,1,8,5,0.945,0.535,9,-6.181,1,0.401,0.192,0.0,0.323,0.65,107.01,152400,4,13,8
1874,iann dior,Lately,0DntsVelzYRISWeBf4rmah,65,1,11,5,0.533,0.617,4,-6.821,0,0.0421,0.0651,1.88e-06,0.117,0.285,179.001,131397,4,6,9
1875,AUSTN,In Betweenin',2mqy0iBKlV55HiAS0BewA3,71,1,5,5,0.705,0.824,2,-4.825,1,0.0347,0.18,0.0,0.0901,0.925,146.999,192046,4,13,5
1876,Stray Kids,MIROH,4WuKHgxdCJsaOBIh7yndty,73,1,3,1,0.563,0.979,9,-3.104,1,0.104,0.00911,0.0,0.249,0.503,126.063,207617,4,5,10
1877,LAY,Honey,5NVepWpDaeBanGNJonzdVh,65,1,6,5,0.919,0.515,8,-7.678,0,0.106,0.0932,2.89e-05,0.0786,0.538,89.988,183693,4,5,3
1878,Goody Grace,Scumbag (feat. blink-182),2Srbekd8waUUAr0gIMt5dg,68,2,10,3,0.418,0.602,2,-6.56,1,0.0275,0.073,0.0,0.151,0.218,172.175,210363,4,25,11
1879,Vampire Weekend,Sunflower (feat. Steve Lacy),53KFMdxzi8IJDewiql1Qo3,67,2,5,5,0.863,0.576,8,-5.691,1,0.0567,0.406,0.00824,0.141,0.932,100.03,137600,4,28,15
1880,Ann Marie,Secret (feat. YK Osiris),3JCvjoJdEpnvnY5QxLuUDE,66,2,1,3,0.738,0.617,1,-6.775,0,0.0514,0.511,0.0,0.201,0.783,130.096,179147,4,24,9
1881,Céline Dion,Lovers Never Die,0zjaKZG60TLWtuCSUcpmy9,68,1,11,5,0.643,0.553,1,-7.187,0,0.0537,0.0694,0.0,0.166,0.501,135.909,171080,4,16,11
1882,CHUNG HA,Gotta Go,0xq4ZTcmwBfkPGo4RRKmMe,73,1,1,3,0.53,0.829,3,-2.526,0,0.0445,0.0741,0.0,0.0993,0.423,101.85,221813,4,8,8
1883,Logic,Mama/Show Love (feat. YBN Cordae),760VYgBLbNyEJp4jLa0CZ6,66,2,5,5,0.574,0.823,0,-4.322,0,0.124,0.116,0.0,0.0898,0.256,154.053,241307,4,33,5
1884,Dave East,Night Shift,1R11kvkIH0Y9CfGf7X4v58,65,2,11,5,0.818,0.636,5,-7.812,0,0.344,0.022,0.0,0.0865,0.651,139.885,222600,4,11,9
1885,Sia,"Audio (feat. Sia, Diplo, and Labrinth)",100eDEmpWV5YGVCqHI0leU,74,4,4,5,0.568,0.701,3,-4.566,0,0.0426,0.209,1.06e-06,0.0769,0.353,89.969,204093,4,38,3
1886,Hillsong Worship,King Of Kings,6kmhapLx51lmwhIIDFsUQU,63,1,7,5,0.462,0.462,2,-7.735,1,0.0293,0.0964,0.0,0.102,0.172,136.041,265080,4,13,16
1887,Dreamville,Self Love (with Ari Lennox & Bas feat. Baby Rose),7dnSXaCjLdFiWZa8s5wP1n,65,4,7,5,0.761,0.697,5,-6.164,1,0.0568,0.186,0.0,0.126,0.197,106.051,223013,4,49,10
1888,Thomas Rhett,Center Point Road,7p9zIciejn8GXnsRdG9EQR,64,2,5,5,0.235,0.66,7,-6.134,1,0.0491,0.0122,0.0,0.159,0.144,64.21,216960,4,17,12
1889,Kygo,Think About You,3Kuu5vASpXK8oRsxOvau6P,73,2,2,4,0.673,0.596,10,-7.891,1,0.0354,0.166,0.0,0.11,0.19,123.969,208567,4,15,4
1890,Ever So Blue,Cessura,7uvey8m0ZfknE25sBVWoGY,70,1,7,5,0.374,0.0989,9,-28.377,1,0.0326,0.991,0.805,0.0799,0.342,152.84,185390,4,7,12
1891,Tinashe,Save Room for Us,3TMZVleKFb75oUZpp86KPn,65,2,11,4,0.758,0.671,6,-4.766,0,0.0752,0.477,3.78e-05,0.313,0.416,112.055,164718,4,16,7
1892,Dan + Shay,Speechless (feat. Tori Kelly),7nsOsdlqa9Srr1LBYyd9pC,64,2,6,5,0.562,0.383,6,-6.063,1,0.0337,0.664,0.0,0.259,0.497,135.15,208960,4,29,10
1893,SUNMI,LALALAY 날라리,6sWd8ZAH5bWWyjwb7ZV2Zb,74,1,8,2,0.7,0.806,11,-4.818,0,0.0491,0.00132,0.0,0.0579,0.616,110.016,174880,4,11,5
1894,G-Eazy,Scary Nights,0OwSIR2cx1HhPVR2eWNQu1,67,1,10,5,0.634,0.82,1,-4.036,1,0.347,0.0267,0.0,0.144,0.702,89.369,236480,4,12,6
1895,Lil Mosey,Dreamin,429RisVFKMwfwAHrdZf58r,66,1,11,5,0.689,0.649,7,-6.622,1,0.0315,0.246,0.0,0.148,0.686,154.931,177960,4,7,9
1896,Camilo,Tutu - Remix,302I7g0l3jmAbzFu9WBCmu,79,3,10,2,0.731,0.763,0,-3.6,1,0.0433,0.382,7.07e-06,0.0754,0.865,154.111,164191,4,12,6
1897,The Bonfyre,U Say (feat. 6LACK),6eKQpHfI07oX6KEJRGWDtl,66,2,7,5,0.625,0.561,5,-6.653,0,0.0644,0.019,0.0,0.31,0.243,126.088,217485,4,19,11
1898,Sumsar,Amorous Rebound,0JYn3juUc1lZ4kFeGey1kI,71,1,9,4,0.131,0.0212,10,-30.203,0,0.0374,0.982,0.96,0.105,0.217,205.429,109440,3,15,6
1899,Jovanny Cadena Y Su Estilo Privado,Quiero Llorar y No Puedo,4QQQNd5Z0Duvp64cw5UFoJ,68,1,3,5,0.554,0.567,4,-4.642,0,0.0325,0.734,0.0,0.114,0.745,206.962,224442,3,24,34
1900,Granular,Brown Noise 278 LPF,7JfW5nNOx9mUJ3CEkR2U1E,67,1,7,7,0.211,0.672,10,-32.782,0,0.0556,0.937,0.317,0.112,0.011,78.463,150115,1,19,8
1901,Solange,Almeda,6IAgarq2wDeYzpsY2Kx0Hw,66,1,3,5,0.827,0.553,1,-5.296,1,0.032,0.0227,1.52e-05,0.176,0.0631,110.015,236120,4,6,7
1902,Lewis Capaldi,Bruises - Live Orchestral Version,5FMSmqgBagV4KSMqMjB2Ro,74,1,9,5,0.399,0.34,1,-8.936,0,0.0364,0.92,0.0,0.138,0.393,98.346,228987,4,33,13
1903,Farruko,Nadie,0REjFxlMJRQxPqWSdmXiAT,73,1,4,5,0.679,0.617,0,-5.328,1,0.12,0.19,0.0,0.0798,0.665,189.993,228760,4,5,7
1904,Young Thug,Jumped Out the Window,0o7Zga5TFy35CcivyPDO5m,65,1,8,5,0.928,0.515,1,-8.306,1,0.0859,0.00081,0.0,0.235,0.387,138.049,204027,4,21,10
1905,Loud Luxury,Body On My,6e0CvGZf7CouOpYF8toXHC,69,4,3,5,0.744,0.726,1,-4.675,1,0.0463,0.0399,0.0,0.374,0.687,121.985,192507,4,10,11
1906,Intentional Vibes,...There You Are!,37bWNUTzhM1DvYyOEXY0rC,67,1,2,4,0.0797,0.032,5,-28.533,1,0.0464,0.968,0.977,0.364,0.0715,62.399,226364,4,17,17
1907,Maggie Rogers,Back In My Body,0DlMSBJh9uo52DieTYVXLw,64,1,1,5,0.442,0.753,4,-6.073,1,0.0622,0.343,4.94e-06,0.135,0.276,163.951,249541,4,15,13
1908,5 Seconds of Summer,Easier - Seeb Remix,6GIRtKNXokeu25nn7U6Hu8,74,2,7,5,0.564,0.747,5,-3.374,1,0.0584,0.0728,0.0,0.151,0.717,97.878,165767,4,19,19
1909,Dylan Scott,Nothing To Do Town,4qgObmdV1KatQHViTYrT6U,64,1,4,5,0.551,0.836,2,-5.182,1,0.0338,0.0249,1.33e-05,0.222,0.911,147.954,185413,4,18,11
1910,Trippie Redd,I Try,4LM5AgiA94oHVtalcwaTRm,65,1,8,5,0.595,0.627,9,-6.751,0,0.0327,0.229,0.0,0.198,0.574,75.013,161437,4,5,12
1911,Traedakidd,Like That,5WWHKjqOe7r7KRvqyj1gzb,62,1,3,6,0.751,0.257,1,-17.46,1,0.556,0.077,0.0,0.0863,0.653,139.774,60640,4,9,10
1912,Feid,FRESH KERIAS,6TvNO32huOBlWG5o69i1v7,77,3,11,5,0.741,0.584,8,-4.446,1,0.283,0.295,9.62e-05,0.152,0.734,186.096,272800,4,12,4
1913,Ali Gatie,Moonlight,6L4F4btXioJPhEwz6T7YYt,68,1,11,5,0.804,0.479,11,-6.661,1,0.0321,0.494,0.0,0.0994,0.462,120.0,228484,4,9,9
1914,Blac Youngsta,Cut Up (feat. Tory Lanez) - Remix,5VLHz9vAcU4xq5VKODueYX,65,3,9,5,0.828,0.537,11,-6.503,1,0.0921,0.000931,1.1e-05,0.121,0.556,164.056,210248,4,33,13
1915,Ed Sheeran,Put It All on Me (feat. Ella Mai),5T03itPFOPGGkvVPvPiyla,71,2,7,5,0.627,0.594,7,-8.306,1,0.0478,0.253,0.0,0.373,0.389,101.008,197093,4,33,10
1916,$uicideBoy$,Aliens Are Ghosts ($UICIDEBOY$ X TRAVIS BARKER),3xPmq4xcdWtAPm4uUO0yUo,66,2,5,5,0.76,0.623,11,-7.803,1,0.213,0.0552,0.0044,0.161,0.598,139.044,133617,5,47,11
1917,Jhay Cortez,Imaginaste - Remix,56BAJvpaWgvr6C4wmc37iU,78,2,11,5,0.854,0.712,1,-5.325,1,0.0945,0.0436,0.0,0.338,0.601,89.975,246653,4,18,11
1918,Hopsin,You Should've Known,6FV7RivrHzOwu6SkLRRYmY,67,2,1,1,0.766,0.525,1,-10.217,1,0.192,0.182,3.56e-06,0.106,0.324,137.077,194231,4,19,6
1919,EVERGLOW,Bon Bon Chocolat,06Pvy98db25O7wlfFFFIRM,74,1,3,1,0.719,0.828,6,-5.559,1,0.0613,0.0343,0.0,0.0747,0.634,139.927,228682,4,16,8
1920,O.T. Genasis,When I Get It (feat. Young Thug),72WzsgGndv0deRudSD2ycw,65,2,9,5,0.869,0.776,6,-5.549,1,0.307,0.0386,0.0,0.0642,0.641,163.058,197402,4,32,12
1921,88rising,La La Lost You,5Htq8DDDN0Xce9MwqzAzui,72,2,10,5,0.721,0.582,2,-8.251,1,0.0411,0.315,0.000559,0.065,0.487,100.083,200000,4,14,8
1922,Chance the Rapper,Sun Come Down,6MHwMfBCNVCE49tBAVWNJK,64,1,7,5,0.696,0.447,1,-9.36,0,0.341,0.12,0.0,0.701,0.11,94.026,215304,4,13,17
1923,Falerina Paquet,Fin de l'été,6jm8T38DHANT7c2xvIZpx6,70,1,8,5,0.313,0.0886,3,-24.286,0,0.0417,0.991,0.933,0.104,0.329,112.295,113000,3,12,15
1924,Jesse & Joy,Tanto,3bCuNSiaBHqxdevMYEnGpe,80,2,10,5,0.766,0.729,11,-4.534,1,0.0533,0.424,2.48e-06,0.109,0.62,143.955,220701,4,5,11
1925,Aries,CAROUSEL,7jahcsevTvePvdduUFVzpq,66,1,4,4,0.541,0.773,8,-5.671,1,0.0537,0.13,0.0,0.215,0.551,149.887,161400,4,8,5
1926,Pouya,whatever mane,7Haqn3ZGEFu3tndwrQckkH,65,2,11,3,0.858,0.6,11,-8.925,1,0.156,0.0339,0.0223,0.108,0.113,120.056,112000,4,13,5
1927,Ellie Goulding,Flux,4zb3kFL9fXrrfTwIY4CcDy,74,1,3,5,0.518,0.465,0,-5.903,1,0.0273,0.834,0.0,0.203,0.302,93.024,229783,4,4,14
1928,Ozuna,Muito Calor,5uVgsAzjO6eJR06VPrqUga,77,2,7,4,0.814,0.863,9,-2.885,1,0.0589,0.116,0.000226,0.0736,0.597,98.048,185147,4,11,5
1929,Polo G,BST,4iIfKs9XOb9D2NJnPctPns,64,1,6,5,0.876,0.603,5,-9.148,0,0.28,0.0188,0.0,0.103,0.633,143.043,202680,4,3,6
1930,FKA twigs,sad day,4KfgBq7SrmjavjQS4ZQGHC,68,1,11,5,0.434,0.469,0,-10.685,0,0.165,0.809,0.000215,0.0856,0.143,136.745,255720,4,7,9
1931,Madeon,No Fear No More,2TZ9kaTiLewawHZK7yylSC,66,1,11,5,0.633,0.779,6,-3.904,1,0.0853,0.00236,0.0295,0.371,0.679,96.009,195107,4,15,6
1932,ZaeHD & CEO,ALL IN,5QTbSuoVxRZLch1FkUFaIz,66,1,4,6,0.895,0.394,1,-8.8,1,0.407,0.000686,0.0,0.239,0.491,141.008,206733,4,6,11
1933,Myke Towers,Bailame Así,4mOXPQEZLD85vyLCfOWV7Z,61,2,11,5,0.701,0.94,1,-2.762,1,0.0785,0.0414,2.11e-05,0.161,0.945,89.004,208442,4,11,11
1934,Ghetto Kids,Tra Tra Tra Remix,4YqCBC4FwzGXuhixt5cgmm,81,3,6,4,0.847,0.736,1,-4.542,1,0.266,0.0532,0.000142,0.0302,0.876,160.012,171000,4,17,11
1935,Slipknot,Solway Firth,6WCkyaVmut83CtBFEUhDo4,70,1,8,5,0.214,0.969,11,-3.924,1,0.106,0.000347,0.246,0.138,0.0369,159.948,355540,4,12,8
1936,Shoreline Mafia,Chandelier (feat. Curren$y),0doPjH3V2qKDUKjfpW3k92,63,4,9,3,0.841,0.559,8,-7.284,0,0.307,0.0735,0.0165,0.103,0.573,94.949,212333,4,27,15
1937,G-Eazy,All Facts (feat. Ty Dolla $ign),7F8HytQB1qAku7ZXTIhcYe,68,2,9,4,0.528,0.705,0,-4.767,0,0.352,0.0691,0.0,0.109,0.645,160.014,180581,4,31,6
1938,Fuerza Regida,Cupcake Quemando,2AEIwBU42xkLwkCj7i7USv,66,2,4,2,0.696,0.729,6,-6.645,0,0.0837,0.156,1.87e-06,0.169,0.781,111.15,197750,1,16,13
1939,Gunna,Speed It Up,3BXXkwyhsHM0EPApHMhQC5,65,1,2,1,0.912,0.587,7,-7.395,1,0.0582,0.0394,0.01,0.111,0.435,143.027,179022,4,11,5
1940,Shaman,Tears of the City,50CgKxfyJhZZFMTfbYBE6E,66,1,9,2,0.147,0.335,1,-24.715,1,0.0408,0.000101,0.679,0.111,0.0979,140.774,128000,4,17,6
1941,Ben Platt,River,3OHTX3Kf5qOOPwGepi5xe8,67,1,10,2,0.623,0.13,7,-9.59,1,0.0313,0.947,0.0,0.107,0.338,101.038,247606,4,5,9
1942,Lil Tecca,Weatherman,10mIc2UoZkg1kaOfKSZ8y1,65,1,8,5,0.667,0.695,6,-8.917,0,0.323,0.0427,0.0,0.301,0.641,144.897,172787,4,10,9
1943,The Lumineers,Christmas (Baby Please Come Home) - Recorded at Electric Lady Studios in NYC,4l6HpFFpPcJ3M5N1PuG7We,45,1,11,5,0.921,0.145,10,-8.228,1,0.0348,0.345,9.2e-06,0.0836,0.323,99.938,203767,4,76,13
1944,Why Don't We,What Am I - Casualkimono Remix,400Fih62fKO6CmxTVJhhgc,49,2,11,5,0.645,0.761,8,-6.24,1,0.0581,0.0783,4.01e-05,0.367,0.295,99.943,191200,4,30,12
1945,Doja Cat,Addiction,2OAcH9SD8ehxuG0tWNe0cU,65,1,11,4,0.775,0.708,7,-6.073,1,0.166,0.00979,0.000517,0.128,0.549,90.006,208480,4,9,8
1946,Bastille,Can’t Fight This Feeling,6lYNtepnbJVzR0tAxj2lW7,67,2,11,2,0.319,0.307,9,-11.45,1,0.0323,0.922,0.00284,0.0744,0.175,78.211,198889,4,24,8
1947,Los Retros,Someone To Spend Time With,0qQ9VcVPkWDTnff6HIhISU,64,1,2,2,0.816,0.464,9,-13.297,1,0.034,0.0498,0.201,0.106,0.963,89.571,173954,4,26,10
1948,grandson,Happy Pill,3yxtsBzVlDBzRoBhHS3TpK,65,2,11,5,0.666,0.785,7,-6.559,1,0.0678,0.000816,0.356,0.14,0.654,136.025,163892,4,10,8
1949,Lil Mosey,See My Baby,0GIlwRhdGBByK37MpYAuCT,66,1,11,5,0.692,0.518,6,-9.105,1,0.0845,0.291,1.43e-05,0.194,0.585,117.923,154133,4,11,9
1950,Hi Freq Samples,Heavy Rain,7MUOe1g4dEh7OYkisdviDO,67,1,9,1,0.166,0.769,7,-21.081,1,0.0642,0.139,0.983,0.606,1e-05,116.759,163177,4,10,15
1951,Lil Mosey,Space Coupe,09rAaPQe0MUtaXHNWDq5cJ,66,1,11,5,0.675,0.599,9,-8.448,0,0.0862,0.437,0.0,0.106,0.491,153.957,137867,4,11,9
1952,Logic,Still Ballin (feat. Wiz Khalifa),199Dz9IgqKekyiRy3LBnHn,66,2,5,5,0.79,0.677,7,-5.27,1,0.104,0.0151,1.06e-05,0.169,0.75,160.001,239987,4,32,5
1953,Kevin Gates,Have You Ever,4qcig4nIdcmkJ796LZ4rxF,63,1,9,5,0.866,0.73,4,-2.965,0,0.304,0.0144,8.6e-06,0.16,0.435,160.034,182954,4,13,11
1954,LANY,okay,1a0Mg4XPdt4EKsUz5beRZY,70,2,4,2,0.71,0.721,8,-7.674,1,0.214,0.0508,2.88e-06,0.152,0.555,119.919,169183,4,4,4
1955,Ed Sheeran,BLOW (with Chris Stapleton & Bruno Mars),7hvO2qCwJVZxiyoA7c9i5d,70,3,7,5,0.631,0.796,1,-5.35,1,0.0401,0.000245,0.0115,0.38,0.596,92.469,209120,4,40,10
1956,Juicy J,Let Me See (feat. Kevin Gates & Lil Skies),2BaykZ7vUYBDqseFexHhtQ,64,3,2,4,0.871,0.798,11,-3.775,1,0.203,0.00229,0.0,0.234,0.527,140.049,248387,4,42,7
1957,Doja Cat,Streets,60ynsPSSKe6O3sfwRnIBRf,65,1,11,4,0.749,0.463,11,-8.433,1,0.0828,0.208,0.0371,0.337,0.19,90.028,226987,4,7,8
1958,Mustard,Perfect Ten (feat. Nipsey Hussle),6GQ82BpN60dzztUWzYojc7,64,2,6,5,0.683,0.437,5,-9.267,0,0.0375,0.781,0.000115,0.12,0.228,99.948,252021,4,33,7
1959,Richard Ramsey,Slumber,6A72j6HPfF8Y52nPK6BXRk,70,1,3,5,0.56,0.0196,0,-25.043,1,0.0446,0.994,0.93,0.0964,0.287,71.694,118404,4,7,14
1960,Comethazine,HENCH MAFIA,59szNf58dJ8WqOKOgf3Fpz,64,1,7,5,0.87,0.535,0,-9.36,1,0.522,0.0914,0.0,0.0977,0.891,145.026,102727,3,11,11
1961,Myke Towers,Ganga - Young Kingz Version,6WJkX7xhqjcMXPhs0Wfg7G,60,1,11,3,0.812,0.383,6,-11.342,0,0.553,0.177,0.0,0.0861,0.465,89.955,215782,4,27,11
1962,iann dior,WYA,0mTVXBHVxkj8zimShk27MG,65,1,11,5,0.771,0.426,11,-10.287,0,0.11,0.391,0.0,0.0662,0.607,129.988,163462,4,3,9
1963,King Princess,Cheap Queen,1RujvyGPMWFGKAASzXmCpU,66,1,10,5,0.704,0.502,1,-6.272,1,0.137,0.743,2.44e-05,0.113,0.501,87.013,161947,4,11,13
1964,Mena Massoud,A Whole New World,5viFjDGTnrApmUY5c8qkfw,71,2,5,3,0.395,0.375,0,-7.948,1,0.034,0.225,0.0,0.145,0.131,121.04,175594,4,17,12
1965,Spirit Minds,Rebirth,4GlveryProx302jQ9hHjqe,66,1,7,7,0.0809,0.0814,0,-23.336,1,0.0417,0.796,0.946,0.111,0.194,170.435,203100,4,7,12
1966,SiR,That's Why I Love You (feat. Sabrina Claudio),3Ku9kSWtDQPC8bSWpHR7z0,66,2,8,5,0.634,0.496,3,-6.077,0,0.292,0.333,0.0,0.13,0.546,119.627,241747,4,45,3
