,popularity,num_artists,release_month,release_weekday,artist_followers,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_len,artist_len,duration
7453,1,2,11,5,2942677,1,0.595,0.102,8,-22.68,1,0.0573,0.992,0.941,0.107,0.44299999999999995,159.847,4,50,20,8.532566666666666
7454,1,2,11,5,2942677,1,0.518,0.24100000000000002,7,-20.81,1,0.0419,0.991,0.912,0.132,0.5579999999999999,135.041,4,36,20,1.9469
7455,1,2,11,5,2942677,1,0.5379999999999999,0.0187,3,-25.219,1,0.0853,0.995,0.892,0.233,0.305,72.976,4,87,20,5.216666666666667
7456,1,2,11,5,2942677,1,0.408,0.195,5,-20.046,0,0.0363,0.991,0.86,0.0778,0.28800000000000003,110.051,4,51,20,3.0297833333333335
7457,1,3,11,5,2942677,1,0.397,0.198,9,-16.083,0,0.0495,0.958,0.45299999999999996,0.0503,0.125,143.851,4,87,20,11.802216666666666
7458,1,5,11,5,2942677,1,0.14,0.13,9,-18.673,1,0.0454,0.976,0.00908,0.0783,0.0441,76.579,4,28,20,3.2362166666666665
7459,1,4,11,5,2942677,1,0.276,0.0479,3,-25.513,1,0.0391,0.9670000000000001,0.884,0.114,0.0759,101.588,4,53,20,9.168883333333333
7460,1,2,11,5,2942677,1,0.168,0.0157,2,-25.816,0,0.0457,0.948,0.375,0.0988,0.0331,142.21200000000002,4,95,20,11.633333333333333
7461,1,2,11,5,2942677,1,0.5670000000000001,0.19899999999999998,5,-19.523,1,0.047,0.9840000000000001,0.9279999999999999,0.10800000000000001,0.535,140.054,4,55,20,7.01155
7462,1,2,11,5,2942677,1,0.335,0.243,10,-19.823,1,0.0436,0.99,0.9059999999999999,0.114,0.239,155.17,4,88,20,5.846666666666667
7463,1,4,11,5,2942677,1,0.3,0.877,2,-8.096,1,0.392,0.8320000000000001,0.000964,0.679,0.312,87.666,4,120,20,2.0082
7464,1,3,11,5,2942677,1,0.39399999999999996,0.133,3,-21.831,1,0.0865,0.945,0.382,0.0801,0.301,164.50900000000001,4,69,20,6.066666666666666
7465,1,5,11,5,2942677,1,0.349,0.14,2,-17.125999999999998,1,0.043,0.922,0.64,0.134,0.29100000000000004,86.81200000000001,4,47,20,9.426449999999999
7466,1,2,11,5,2942677,1,0.537,0.326,3,-16.116,1,0.0433,0.9890000000000001,0.899,0.11900000000000001,0.727,140.04,4,64,20,4.331683333333333
7467,1,4,11,5,2942677,1,0.34299999999999997,0.151,7,-20.427,1,0.0381,0.9309999999999999,0.905,0.0705,0.127,74.569,4,56,20,9.389999999999999
7468,1,2,11,5,2942677,1,0.242,0.0338,11,-27.248,1,0.0393,0.988,0.932,0.0743,0.0635,71.619,4,87,20,3.8308833333333334
7469,1,2,11,5,2942677,1,0.41100000000000003,0.41600000000000004,3,-15.419,1,0.0397,0.9840000000000001,0.9179999999999999,0.0989,0.431,160.129,3,61,20,2.16845
7470,1,2,11,5,2942677,1,0.36200000000000004,0.106,5,-22.456999999999997,1,0.0441,0.993,0.9229999999999999,0.13699999999999998,0.294,129.53799999999998,1,34,20,2.2
7471,1,2,11,5,2942677,1,0.47700000000000004,0.171,5,-17.569000000000003,0,0.055999999999999994,0.971,0.9440000000000001,0.166,0.39399999999999996,175.138,5,76,20,3.9056
7472,1,3,11,5,2942677,1,0.336,0.0255,0,-22.476,1,0.0393,0.9790000000000001,0.308,0.10400000000000001,0.13699999999999998,102.02600000000001,3,69,20,7.783783333333333
